date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
2017-01-21,Bursaspor,Adanaspor,0,1,Super Lig,,Turkey,False
2017-01-21,Karabukspor,Galatasaray,2,1,Super Lig,,Turkey,False
2017-01-21,Konyaspor,Rizespor,2,1,Super Lig,,Turkey,False
2017-01-22,Fenerbahçe,Başakşehir,1,0,Super Lig,,Turkey,False
2017-01-22,Kasımpaşa,Trabzonspor,0,1,Super Lig,,Turkey,False
2017-01-22,Osmanlispor,Antalyaspor,1,2,Super Lig,,Turkey,False
2017-01-23,Alanyaspor,Beşiktaş,1,4,Super Lig,,Turkey,False
2017-01-28,Antalyaspor,Alanyaspor,2,1,Super Lig,,Turkey,False
2017-01-28,Galatasaray,Akhisar Belediyespor,6,0,Super Lig,,Turkey,False
2017-01-28,Rizespor,Karabukspor,1,0,Super Lig,,Turkey,False
2017-01-29,Başakşehir,Bursaspor,1,0,Super Lig,,Turkey,False
2017-01-29,Gençlerbirliği,Osmanlispor,1,1,Super Lig,,Turkey,False
2017-01-29,Kayserispor,Fenerbahçe,4,1,Super Lig,,Turkey,False
2017-01-29,Trabzonspor,Gaziantepspor,4,0,Super Lig,,Turkey,False
2017-01-30,Adanaspor,Kasımpaşa,2,0,Super Lig,,Turkey,False
2017-01-30,Beşiktaş,Konyaspor,5,1,Super Lig,,Turkey,False
2017-02-10,Karabukspor,Beşiktaş,2,1,Super Lig,,Turkey,False
2017-02-11,Alanyaspor,Gençlerbirliği,3,0,Super Lig,,Turkey,False
2017-02-11,Bursaspor,Fenerbahçe,1,1,Super Lig,,Turkey,False
2017-02-11,Osmanlispor,Trabzonspor,0,1,Super Lig,,Turkey,False
2017-02-12,Akhisar Belediyespor,Rizespor,1,0,Super Lig,,Turkey,False
2017-02-12,Galatasaray,Kayserispor,1,2,Super Lig,,Turkey,False
2017-02-12,Kasımpaşa,Başakşehir,4,0,Super Lig,,Turkey,False
2017-02-12,Konyaspor,Antalyaspor,1,1,Super Lig,,Turkey,False
2017-02-13,Gaziantepspor,Adanaspor,1,0,Super Lig,,Turkey,False
2017-02-17,Kayserispor,Bursaspor,2,0,Super Lig,,Turkey,False
2017-02-18,Antalyaspor,Karabukspor,1,0,Super Lig,,Turkey,False
2017-02-18,Başakşehir,Gaziantepspor,0,0,Super Lig,,Turkey,False
2017-02-18,Rizespor,Galatasaray,1,1,Super Lig,,Turkey,False
2017-02-19,Adanaspor,Osmanlispor,1,5,Super Lig,,Turkey,False
2017-02-19,Beşiktaş,Akhisar Belediyespor,3,1,Super Lig,,Turkey,False
2017-02-19,Fenerbahçe,Kasımpaşa,0,0,Super Lig,,Turkey,False
2017-02-19,Gençlerbirliği,Konyaspor,2,0,Super Lig,,Turkey,False
2017-02-20,Trabzonspor,Alanyaspor,0,0,Super Lig,,Turkey,False
2017-02-24,Kasımpaşa,Bursaspor,4,0,Super Lig,,Turkey,False
2017-02-24,Rizespor,Kayserispor,2,4,Super Lig,,Turkey,False
2017-02-25,Akhisar Belediyespor,Antalyaspor,3,0,Super Lig,,Turkey,False
2017-02-25,Alanyaspor,Adanaspor,4,1,Super Lig,,Turkey,False
2017-02-25,Konyaspor,Trabzonspor,1,1,Super Lig,,Turkey,False
2017-02-26,Gaziantepspor,Fenerbahçe,1,1,Super Lig,,Turkey,False
2017-02-26,Karabukspor,Gençlerbirliği,1,0,Super Lig,,Turkey,False
2017-02-26,Osmanlispor,Başakşehir,0,1,Super Lig,,Turkey,False
2017-02-27,Galatasaray,Beşiktaş,0,1,Super Lig,,Turkey,False
2017-03-03,Trabzonspor,Karabukspor,1,0,Super Lig,,Turkey,False
2017-03-04,Beşiktaş,Rizespor,1,0,Super Lig,,Turkey,False
2017-03-04,Bursaspor,Gaziantepspor,2,1,Super Lig,,Turkey,False
2017-03-05,Adanaspor,Konyaspor,0,1,Super Lig,,Turkey,False
2017-03-05,Başakşehir,Alanyaspor,2,1,Super Lig,,Turkey,False
2017-03-05,Fenerbahçe,Osmanlispor,1,0,Super Lig,,Turkey,False
2017-03-05,Kayserispor,Kasımpaşa,2,2,Super Lig,,Turkey,False
2017-03-06,Antalyaspor,Galatasaray,2,3,Super Lig,,Turkey,False
2017-03-06,Gençlerbirliği,Akhisar Belediyespor,2,0,Super Lig,,Turkey,False
2017-03-10,Alanyaspor,Fenerbahçe,2,3,Super Lig,,Turkey,False
2017-03-11,Galatasaray,Gençlerbirliği,3,2,Super Lig,,Turkey,False
2017-03-11,Gaziantepspor,Kasımpaşa,0,2,Super Lig,,Turkey,False
2017-03-11,Karabukspor,Adanaspor,2,0,Super Lig,,Turkey,False
2017-03-11,Osmanlispor,Bursaspor,1,1,Super Lig,,Turkey,False
2017-03-12,Beşiktaş,Kayserispor,2,2,Super Lig,,Turkey,False
2017-03-12,Konyaspor,Başakşehir,0,3,Super Lig,,Turkey,False
2017-03-12,Rizespor,Antalyaspor,1,2,Super Lig,,Turkey,False
2017-03-13,Akhisar Belediyespor,Trabzonspor,1,3,Super Lig,,Turkey,False
2017-03-17,Fenerbahçe,Konyaspor,2,3,Super Lig,,Turkey,False
2017-03-18,Adanaspor,Akhisar Belediyespor,2,1,Super Lig,,Turkey,False
2017-03-18,Kasımpaşa,Osmanlispor,3,2,Super Lig,,Turkey,False
2017-03-18,Kayserispor,Gaziantepspor,3,4,Super Lig,,Turkey,False
2017-03-18,Trabzonspor,Galatasaray,2,0,Super Lig,,Turkey,False
2017-03-19,Antalyaspor,Beşiktaş,0,0,Super Lig,,Turkey,False
2017-03-19,Başakşehir,Karabukspor,3,3,Super Lig,,Turkey,False
2017-03-19,Bursaspor,Alanyaspor,1,3,Super Lig,,Turkey,False
2017-03-19,Gençlerbirliği,Rizespor,1,0,Super Lig,,Turkey,False
2017-04-01,Akhisar Belediyespor,Başakşehir,2,1,Super Lig,,Turkey,False
2017-04-01,Alanyaspor,Kasımpaşa,3,1,Super Lig,,Turkey,False
2017-04-01,Antalyaspor,Kayserispor,2,1,Super Lig,,Turkey,False
2017-04-01,Karabukspor,Fenerbahçe,0,1,Super Lig,,Turkey,False
2017-04-02,Beşiktaş,Gençlerbirliği,3,0,Super Lig,,Turkey,False
2017-04-02,Konyaspor,Bursaspor,2,0,Super Lig,,Turkey,False
2017-04-02,Osmanlispor,Gaziantepspor,0,2,Super Lig,,Turkey,False
2017-04-02,Rizespor,Trabzonspor,0,1,Super Lig,,Turkey,False
2017-04-03,Galatasaray,Adanaspor,4,0,Super Lig,,Turkey,False
2017-04-07,Bursaspor,Karabukspor,3,0,Super Lig,,Turkey,False
2017-04-08,Gaziantepspor,Alanyaspor,2,3,Super Lig,,Turkey,False
2017-04-08,Gençlerbirliği,Antalyaspor,1,1,Super Lig,,Turkey,False
2017-04-08,Trabzonspor,Beşiktaş,3,4,Super Lig,,Turkey,False
2017-04-09,Adanaspor,Rizespor,1,3,Super Lig,,Turkey,False
2017-04-09,Fenerbahçe,Akhisar Belediyespor,3,1,Super Lig,,Turkey,False
2017-04-09,Kayserispor,Osmanlispor,1,4,Super Lig,,Turkey,False
2017-04-10,Başakşehir,Galatasaray,4,0,Super Lig,,Turkey,False
2017-04-10,Kasımpaşa,Konyaspor,1,1,Super Lig,,Turkey,False
2017-04-12,Gaziantepspor,Gençlerbirliği,0,1,Super Lig,,Turkey,False
2017-04-21,Karabukspor,Kasımpaşa,0,0,Super Lig,,Turkey,False
2017-04-21,Konyaspor,Gaziantepspor,1,2,Super Lig,,Turkey,False
2017-04-22,Alanyaspor,Osmanlispor,0,1,Super Lig,,Turkey,False
2017-04-22,Antalyaspor,Trabzonspor,0,3,Super Lig,,Turkey,False
2017-04-22,Gençlerbirliği,Kayserispor,2,1,Super Lig,,Turkey,False
2017-04-22,Rizespor,Başakşehir,3,3,Super Lig,,Turkey,False
2017-04-23,Akhisar Belediyespor,Bursaspor,5,1,Super Lig,,Turkey,False
2017-04-23,Galatasaray,Fenerbahçe,0,1,Super Lig,,Turkey,False
2017-04-24,Beşiktaş,Adanaspor,3,2,Super Lig,,Turkey,False
2017-04-28,Gaziantepspor,Karabukspor,0,0,Super Lig,,Turkey,False
2017-04-29,Kayserispor,Alanyaspor,3,0,Super Lig,,Turkey,False
2017-04-29,Trabzonspor,Gençlerbirliği,0,0,Super Lig,,Turkey,False
2017-04-30,Adanaspor,Antalyaspor,2,5,Super Lig,,Turkey,False
2017-04-30,Başakşehir,Beşiktaş,3,1,Super Lig,,Turkey,False
2017-04-30,Fenerbahçe,Rizespor,2,1,Super Lig,,Turkey,False
2017-04-30,Kasımpaşa,Akhisar Belediyespor,0,2,Super Lig,,Turkey,False
2017-05-01,Bursaspor,Galatasaray,0,5,Super Lig,,Turkey,False
2017-05-01,Osmanlispor,Konyaspor,0,0,Super Lig,,Turkey,False
2017-05-05,Antalyaspor,Başakşehir,0,1,Super Lig,,Turkey,False
2017-05-06,Galatasaray,Kasımpaşa,1,3,Super Lig,,Turkey,False
2017-05-06,Gençlerbirliği,Adanaspor,0,1,Super Lig,,Turkey,False
2017-05-06,Konyaspor,Alanyaspor,2,3,Super Lig,,Turkey,False
2017-05-06,Trabzonspor,Kayserispor,2,3,Super Lig,,Turkey,False
2017-05-07,Beşiktaş,Fenerbahçe,1,1,Super Lig,,Turkey,False
2017-05-07,Rizespor,Bursaspor,6,0,Super Lig,,Turkey,False
2017-05-08,Akhisar Belediyespor,Gaziantepspor,6,0,Super Lig,,Turkey,False
2017-05-08,Karabukspor,Osmanlispor,1,0,Super Lig,,Turkey,False
2017-05-12,Kasımpaşa,Rizespor,4,2,Super Lig,,Turkey,False
2017-05-12,Kayserispor,Konyaspor,2,1,Super Lig,,Turkey,False
2017-05-13,Adanaspor,Trabzonspor,1,1,Super Lig,,Turkey,False
2017-05-13,Başakşehir,Gençlerbirliği,2,1,Super Lig,,Turkey,False
2017-05-13,Fenerbahçe,Antalyaspor,0,1,Super Lig,,Turkey,False
2017-05-14,Alanyaspor,Karabukspor,4,2,Super Lig,,Turkey,False
2017-05-14,Gaziantepspor,Galatasaray,1,2,Super Lig,,Turkey,False
2017-05-14,Osmanlispor,Akhisar Belediyespor,0,4,Super Lig,,Turkey,False
2017-05-15,Bursaspor,Beşiktaş,0,2,Super Lig,,Turkey,False
2017-05-19,Galatasaray,Osmanlispor,2,0,Super Lig,,Turkey,False
2017-05-20,Antalyaspor,Bursaspor,2,1,Super Lig,,Turkey,False
2017-05-20,Beşiktaş,Kasımpaşa,4,1,Super Lig,,Turkey,False
2017-05-20,Kayserispor,Adanaspor,1,1,Super Lig,,Turkey,False
2017-05-20,Rizespor,Gaziantepspor,2,0,Super Lig,,Turkey,False
2017-05-21,Konyaspor,Karabukspor,3,0,Super Lig,,Turkey,False
2017-05-21,Trabzonspor,Başakşehir,0,0,Super Lig,,Turkey,False
2017-05-22,Akhisar Belediyespor,Alanyaspor,3,0,Super Lig,,Turkey,False
2017-05-22,Gençlerbirliği,Fenerbahçe,1,2,Super Lig,,Turkey,False
2017-05-27,Başakşehir,Adanaspor,2,1,Super Lig,,Turkey,False
2017-05-27,Fenerbahçe,Trabzonspor,1,1,Super Lig,,Turkey,False
2017-05-27,Kasımpaşa,Antalyaspor,0,3,Super Lig,,Turkey,False
2017-05-27,Konyaspor,Akhisar Belediyespor,0,3,Super Lig,,Turkey,False
2017-05-28,Bursaspor,Gençlerbirliği,1,2,Super Lig,,Turkey,False
2017-05-28,Gaziantepspor,Beşiktaş,0,4,Super Lig,,Turkey,False
2017-05-28,Karabukspor,Kayserispor,2,2,Super Lig,,Turkey,False
2017-05-28,Osmanlispor,Rizespor,1,2,Super Lig,,Turkey,False
2017-05-29,Alanyaspor,Galatasaray,2,3,Super Lig,,Turkey,False
2017-06-02,Akhisar Belediyespor,Karabukspor,2,3,Super Lig,,Turkey,False
2017-06-02,Antalyaspor,Gaziantepspor,4,1,Super Lig,,Turkey,False
2017-06-02,Gençlerbirliği,Kasımpaşa,1,0,Super Lig,,Turkey,False
2017-06-03,Adanaspor,Fenerbahçe,1,3,Super Lig,,Turkey,False
2017-06-03,Beşiktaş,Osmanlispor,4,0,Super Lig,,Turkey,False
2017-06-03,Galatasaray,Konyaspor,2,1,Super Lig,,Turkey,False
2017-06-03,Kayserispor,Başakşehir,0,1,Super Lig,,Turkey,False
2017-06-03,Rizespor,Alanyaspor,1,0,Super Lig,,Turkey,False
2017-06-03,Trabzonspor,Bursaspor,1,2,Super Lig,,Turkey,False
2017-08-11,Başakşehir,Bursaspor,1,0,Super Lig,,Turkey,False
2017-08-12,Akhisar Belediyespor,Sivasspor,1,0,Super Lig,,Turkey,False
2017-08-12,Alanyaspor,Kasımpaşa,1,3,Super Lig,,Turkey,False
2017-08-12,Gençlerbirliği,Karabukspor,1,1,Super Lig,,Turkey,False
2017-08-12,Göztepe,Fenerbahçe,2,2,Super Lig,,Turkey,False
2017-08-13,Beşiktaş,Antalyaspor,2,0,Super Lig,,Turkey,False
2017-08-13,Trabzonspor,Konyaspor,2,1,Super Lig,,Turkey,False
2017-08-13,Yeni Malatyaspor,Osmanlispor,3,1,Super Lig,,Turkey,False
2017-08-14,Galatasaray,Kayserispor,4,1,Super Lig,,Turkey,False
2017-08-18,Kasımpaşa,Beşiktaş,2,2,Super Lig,,Turkey,False
2017-08-19,Bursaspor,Alanyaspor,3,2,Super Lig,,Turkey,False
2017-08-19,Karabukspor,Başakşehir,3,1,Super Lig,,Turkey,False
2017-08-19,Osmanlispor,Galatasaray,1,3,Super Lig,,Turkey,False
2017-08-19,Sivasspor,Yeni Malatyaspor,2,0,Super Lig,,Turkey,False
2017-08-20,Antalyaspor,Akhisar Belediyespor,2,2,Super Lig,,Turkey,False
2017-08-20,Fenerbahçe,Trabzonspor,2,2,Super Lig,,Turkey,False
2017-08-20,Kayserispor,Göztepe,1,0,Super Lig,,Turkey,False
2017-08-21,Konyaspor,Gençlerbirliği,3,0,Super Lig,,Turkey,False
2017-08-25,Alanyaspor,Karabukspor,1,1,Super Lig,,Turkey,False
2017-08-25,Galatasaray,Sivasspor,3,0,Super Lig,,Turkey,False
2017-08-26,Beşiktaş,Bursaspor,2,1,Super Lig,,Turkey,False
2017-08-26,Göztepe,Trabzonspor,3,2,Super Lig,,Turkey,False
2017-08-26,Kayserispor,Osmanlispor,2,2,Super Lig,,Turkey,False
2017-08-26,Yeni Malatyaspor,Antalyaspor,1,1,Super Lig,,Turkey,False
2017-08-27,Akhisar Belediyespor,Kasımpaşa,2,1,Super Lig,,Turkey,False
2017-08-27,Başakşehir,Konyaspor,2,1,Super Lig,,Turkey,False
2017-08-27,Gençlerbirliği,Fenerbahçe,1,2,Super Lig,,Turkey,False
2017-09-09,Fenerbahçe,Başakşehir,2,3,Super Lig,,Turkey,False
2017-09-09,Karabukspor,Beşiktaş,0,1,Super Lig,,Turkey,False
2017-09-09,Konyaspor,Alanyaspor,0,2,Super Lig,,Turkey,False
2017-09-09,Sivasspor,Kayserispor,0,2,Super Lig,,Turkey,False
2017-09-10,Antalyaspor,Galatasaray,1,1,Super Lig,,Turkey,False
2017-09-10,Bursaspor,Akhisar Belediyespor,3,0,Super Lig,,Turkey,False
2017-09-10,Osmanlispor,Göztepe,0,2,Super Lig,,Turkey,False
2017-09-10,Trabzonspor,Gençlerbirliği,3,1,Super Lig,,Turkey,False
2017-09-11,Kasımpaşa,Yeni Malatyaspor,3,2,Super Lig,,Turkey,False
2017-09-15,Kayserispor,Antalyaspor,2,0,Super Lig,,Turkey,False
2017-09-16,Akhisar Belediyespor,Karabukspor,2,1,Super Lig,,Turkey,False
2017-09-16,Galatasaray,Kasımpaşa,2,0,Super Lig,,Turkey,False
2017-09-16,Yeni Malatyaspor,Bursaspor,2,4,Super Lig,,Turkey,False
2017-09-17,Alanyaspor,Fenerbahçe,1,4,Super Lig,,Turkey,False
2017-09-17,Başakşehir,Trabzonspor,2,2,Super Lig,,Turkey,False
2017-09-17,Göztepe,Gençlerbirliği,3,2,Super Lig,,Turkey,False
2017-09-17,Osmanlispor,Sivasspor,2,4,Super Lig,,Turkey,False
2017-09-18,Beşiktaş,Konyaspor,2,0,Super Lig,,Turkey,False
2017-09-22,Trabzonspor,Alanyaspor,3,4,Super Lig,,Turkey,False
2017-09-23,Fenerbahçe,Beşiktaş,2,1,Super Lig,,Turkey,False
2017-09-23,Gençlerbirliği,Başakşehir,1,0,Super Lig,,Turkey,False
2017-09-23,Konyaspor,Akhisar Belediyespor,2,0,Super Lig,,Turkey,False
2017-09-24,Bursaspor,Galatasaray,1,2,Super Lig,,Turkey,False
2017-09-24,Karabukspor,Yeni Malatyaspor,2,4,Super Lig,,Turkey,False
2017-09-24,Kasımpaşa,Kayserispor,1,1,Super Lig,,Turkey,False
2017-09-24,Sivasspor,Göztepe,2,3,Super Lig,,Turkey,False
2017-09-25,Antalyaspor,Osmanlispor,3,0,Super Lig,,Turkey,False
2017-09-29,Akhisar Belediyespor,Fenerbahçe,1,0,Super Lig,,Turkey,False
2017-09-30,Galatasaray,Karabukspor,3,2,Super Lig,,Turkey,False
2017-09-30,Kayserispor,Bursaspor,3,1,Super Lig,,Turkey,False
2017-09-30,Osmanlispor,Kasımpaşa,3,0,Super Lig,,Turkey,False
2017-09-30,Sivasspor,Antalyaspor,3,1,Super Lig,,Turkey,False
2017-10-01,Alanyaspor,Gençlerbirliği,4,1,Super Lig,,Turkey,False
2017-10-01,Beşiktaş,Trabzonspor,2,2,Super Lig,,Turkey,False
2017-10-01,Göztepe,Başakşehir,1,2,Super Lig,,Turkey,False
2017-10-01,Yeni Malatyaspor,Konyaspor,1,1,Super Lig,,Turkey,False
2017-10-13,Gençlerbirliği,Beşiktaş,2,1,Super Lig,,Turkey,False
2017-10-14,Antalyaspor,Göztepe,1,3,Super Lig,,Turkey,False
2017-10-14,Başakşehir,Alanyaspor,2,1,Super Lig,,Turkey,False
2017-10-14,Karabukspor,Kayserispor,1,0,Super Lig,,Turkey,False
2017-10-14,Konyaspor,Galatasaray,0,2,Super Lig,,Turkey,False
2017-10-15,Fenerbahçe,Yeni Malatyaspor,3,1,Super Lig,,Turkey,False
2017-10-15,Kasımpaşa,Sivasspor,2,3,Super Lig,,Turkey,False
2017-10-15,Trabzonspor,Akhisar Belediyespor,1,6,Super Lig,,Turkey,False
2017-10-16,Bursaspor,Osmanlispor,3,1,Super Lig,,Turkey,False
2017-10-20,Antalyaspor,Kasımpaşa,2,1,Super Lig,,Turkey,False
2017-10-20,Göztepe,Alanyaspor,3,3,Super Lig,,Turkey,False
2017-10-21,Akhisar Belediyespor,Gençlerbirliği,3,3,Super Lig,,Turkey,False
2017-10-21,Osmanlispor,Karabukspor,3,0,Super Lig,,Turkey,False
2017-10-21,Yeni Malatyaspor,Trabzonspor,1,0,Super Lig,,Turkey,False
2017-10-22,Galatasaray,Fenerbahçe,0,0,Super Lig,,Turkey,False
2017-10-22,Kayserispor,Konyaspor,2,1,Super Lig,,Turkey,False
2017-10-22,Sivasspor,Bursaspor,0,0,Super Lig,,Turkey,False
2017-10-23,Beşiktaş,Başakşehir,1,1,Super Lig,,Turkey,False
2017-10-27,Kasımpaşa,Göztepe,3,1,Super Lig,,Turkey,False
2017-10-28,Alanyaspor,Beşiktaş,1,2,Super Lig,,Turkey,False
2017-10-28,Başakşehir,Akhisar Belediyespor,2,1,Super Lig,,Turkey,False
2017-10-28,Gençlerbirliği,Yeni Malatyaspor,0,1,Super Lig,,Turkey,False
2017-10-29,Bursaspor,Antalyaspor,4,0,Super Lig,,Turkey,False
2017-10-29,Karabukspor,Sivasspor,0,1,Super Lig,,Turkey,False
2017-10-29,Konyaspor,Osmanlispor,1,0,Super Lig,,Turkey,False
2017-10-29,Trabzonspor,Galatasaray,2,1,Super Lig,,Turkey,False
2017-10-30,Fenerbahçe,Kayserispor,3,3,Super Lig,,Turkey,False
2017-11-03,Galatasaray,Gençlerbirliği,5,1,Super Lig,,Turkey,False
2017-11-04,Antalyaspor,Karabukspor,2,1,Super Lig,,Turkey,False
2017-11-04,Kasımpaşa,Bursaspor,2,2,Super Lig,,Turkey,False
2017-11-04,Kayserispor,Trabzonspor,0,0,Super Lig,,Turkey,False
2017-11-04,Osmanlispor,Fenerbahçe,1,1,Super Lig,,Turkey,False
2017-11-05,Akhisar Belediyespor,Alanyaspor,0,4,Super Lig,,Turkey,False
2017-11-05,Göztepe,Beşiktaş,1,3,Super Lig,,Turkey,False
2017-11-05,Sivasspor,Konyaspor,2,1,Super Lig,,Turkey,False
2017-11-05,Yeni Malatyaspor,Başakşehir,0,2,Super Lig,,Turkey,False
2017-11-17,Beşiktaş,Akhisar Belediyespor,0,0,Super Lig,,Turkey,False
2017-11-18,Başakşehir,Galatasaray,5,1,Super Lig,,Turkey,False
2017-11-18,Bursaspor,Göztepe,0,0,Super Lig,,Turkey,False
2017-11-18,Konyaspor,Antalyaspor,1,1,Super Lig,,Turkey,False
2017-11-19,Alanyaspor,Yeni Malatyaspor,1,0,Super Lig,,Turkey,False
2017-11-19,Fenerbahçe,Sivasspor,4,1,Super Lig,,Turkey,False
2017-11-19,Gençlerbirliği,Kayserispor,1,2,Super Lig,,Turkey,False
2017-11-19,Trabzonspor,Osmanlispor,4,3,Super Lig,,Turkey,False
2017-11-20,Karabukspor,Kasımpaşa,0,2,Super Lig,,Turkey,False
2017-11-24,Osmanlispor,Gençlerbirliği,2,0,Super Lig,,Turkey,False
2017-11-25,Galatasaray,Alanyaspor,2,0,Super Lig,,Turkey,False
2017-11-25,Göztepe,Akhisar Belediyespor,2,0,Super Lig,,Turkey,False
2017-11-25,Yeni Malatyaspor,Beşiktaş,0,0,Super Lig,,Turkey,False
2017-11-26,Antalyaspor,Fenerbahçe,0,1,Super Lig,,Turkey,False
2017-11-26,Bursaspor,Karabukspor,2,1,Super Lig,,Turkey,False
2017-11-26,Kasımpaşa,Konyaspor,2,1,Super Lig,,Turkey,False
2017-11-26,Sivasspor,Trabzonspor,1,2,Super Lig,,Turkey,False
2017-11-27,Kayserispor,Başakşehir,1,1,Super Lig,,Turkey,False
2017-12-02,Akhisar Belediyespor,Yeni Malatyaspor,0,0,Super Lig,,Turkey,False
2017-12-02,Beşiktaş,Galatasaray,3,0,Super Lig,,Turkey,False
2017-12-02,Karabukspor,Göztepe,0,1,Super Lig,,Turkey,False
2017-12-03,Başakşehir,Osmanlispor,1,0,Super Lig,,Turkey,False
2017-12-03,Fenerbahçe,Kasımpaşa,4,2,Super Lig,,Turkey,False
2017-12-03,Gençlerbirliği,Sivasspor,4,0,Super Lig,,Turkey,False
2017-12-03,Konyaspor,Bursaspor,0,3,Super Lig,,Turkey,False
2017-12-04,Alanyaspor,Kayserispor,1,2,Super Lig,,Turkey,False
2017-12-04,Trabzonspor,Antalyaspor,3,0,Super Lig,,Turkey,False
2017-12-08,Bursaspor,Fenerbahçe,0,1,Super Lig,,Turkey,False
2017-12-09,Antalyaspor,Gençlerbirliği,1,1,Super Lig,,Turkey,False
2017-12-09,Galatasaray,Akhisar Belediyespor,4,2,Super Lig,,Turkey,False
2017-12-09,Kasımpaşa,Trabzonspor,0,3,Super Lig,,Turkey,False
2017-12-09,Yeni Malatyaspor,Göztepe,2,3,Super Lig,,Turkey,False
2017-12-10,Kayserispor,Beşiktaş,1,1,Super Lig,,Turkey,False
2017-12-10,Osmanlispor,Alanyaspor,3,0,Super Lig,,Turkey,False
2017-12-10,Sivasspor,Başakşehir,1,0,Super Lig,,Turkey,False
2017-12-11,Konyaspor,Karabukspor,2,0,Super Lig,,Turkey,False
2017-12-16,Alanyaspor,Sivasspor,1,1,Super Lig,,Turkey,False
2017-12-16,Gençlerbirliği,Kasımpaşa,0,0,Super Lig,,Turkey,False
2017-12-16,Trabzonspor,Bursaspor,1,0,Super Lig,,Turkey,False
2017-12-17,Akhisar Belediyespor,Kayserispor,0,2,Super Lig,,Turkey,False
2017-12-17,Başakşehir,Antalyaspor,4,1,Super Lig,,Turkey,False
2017-12-17,Beşiktaş,Osmanlispor,5,1,Super Lig,,Turkey,False
2017-12-17,Yeni Malatyaspor,Galatasaray,2,1,Super Lig,,Turkey,False
2017-12-18,Fenerbahçe,Karabukspor,2,0,Super Lig,,Turkey,False
2017-12-18,Göztepe,Konyaspor,1,0,Super Lig,,Turkey,False
2017-12-22,Antalyaspor,Alanyaspor,3,1,Super Lig,,Turkey,False
2017-12-23,Bursaspor,Gençlerbirliği,1,1,Super Lig,,Turkey,False
2017-12-23,Konyaspor,Fenerbahçe,1,1,Super Lig,,Turkey,False
2017-12-23,Sivasspor,Beşiktaş,2,1,Super Lig,,Turkey,False
2017-12-24,Galatasaray,Göztepe,3,1,Super Lig,,Turkey,False
2017-12-24,Karabukspor,Trabzonspor,1,1,Super Lig,,Turkey,False
2017-12-24,Kasımpaşa,Başakşehir,1,2,Super Lig,,Turkey,False
2017-12-24,Kayserispor,Yeni Malatyaspor,0,1,Super Lig,,Turkey,False
2017-12-25,Osmanlispor,Akhisar Belediyespor,3,2,Super Lig,,Turkey,False
2018-01-19,Kasımpaşa,Alanyaspor,3,2,Super Lig,,Turkey,False
2018-01-20,Fenerbahçe,Göztepe,2,1,Super Lig,,Turkey,False
2018-01-20,Karabukspor,Gençlerbirliği,0,2,Super Lig,,Turkey,False
2018-01-20,Osmanlispor,Yeni Malatyaspor,0,0,Super Lig,,Turkey,False
2018-01-21,Antalyaspor,Beşiktaş,1,2,Super Lig,,Turkey,False
2018-01-21,Bursaspor,Başakşehir,0,3,Super Lig,,Turkey,False
2018-01-21,Konyaspor,Trabzonspor,2,2,Super Lig,,Turkey,False
2018-01-21,Sivasspor,Akhisar Belediyespor,1,1,Super Lig,,Turkey,False
2018-01-22,Kayserispor,Galatasaray,1,3,Super Lig,,Turkey,False
2018-01-26,Beşiktaş,Kasımpaşa,2,1,Super Lig,,Turkey,False
2018-01-26,Gençlerbirliği,Konyaspor,2,1,Super Lig,,Turkey,False
2018-01-27,Alanyaspor,Bursaspor,3,1,Super Lig,,Turkey,False
2018-01-27,Galatasaray,Osmanlispor,2,0,Super Lig,,Turkey,False
2018-01-27,Göztepe,Kayserispor,1,1,Super Lig,,Turkey,False
2018-01-28,Akhisar Belediyespor,Antalyaspor,1,1,Super Lig,,Turkey,False
2018-01-28,Trabzonspor,Fenerbahçe,1,1,Super Lig,,Turkey,False
2018-01-28,Yeni Malatyaspor,Sivasspor,1,0,Super Lig,,Turkey,False
2018-01-29,Başakşehir,Karabukspor,5,0,Super Lig,,Turkey,False
2018-02-02,Bursaspor,Beşiktaş,2,2,Super Lig,,Turkey,False
2018-02-03,Antalyaspor,Yeni Malatyaspor,3,1,Super Lig,,Turkey,False
2018-02-03,Fenerbahçe,Gençlerbirliği,2,2,Super Lig,,Turkey,False
2018-02-03,Karabukspor,Alanyaspor,1,0,Super Lig,,Turkey,False
2018-02-04,Kasımpaşa,Akhisar Belediyespor,2,0,Super Lig,,Turkey,False
2018-02-04,Konyaspor,Başakşehir,1,1,Super Lig,,Turkey,False
2018-02-04,Osmanlispor,Kayserispor,0,1,Super Lig,,Turkey,False
2018-02-04,Sivasspor,Galatasaray,2,1,Super Lig,,Turkey,False
2018-02-05,Trabzonspor,Göztepe,0,0,Super Lig,,Turkey,False
2018-02-09,Yeni Malatyaspor,Kasımpaşa,1,1,Super Lig,,Turkey,False
2018-02-10,Beşiktaş,Karabukspor,5,0,Super Lig,,Turkey,False
2018-02-10,Gençlerbirliği,Trabzonspor,0,0,Super Lig,,Turkey,False
2018-02-10,Göztepe,Osmanlispor,3,3,Super Lig,,Turkey,False
2018-02-11,Akhisar Belediyespor,Bursaspor,1,0,Super Lig,,Turkey,False
2018-02-11,Alanyaspor,Konyaspor,1,2,Super Lig,,Turkey,False
2018-02-11,Başakşehir,Fenerbahçe,0,2,Super Lig,,Turkey,False
